session_id,player_id,session_start,session_minutes,matches_played,wins,kills,disconnect_flag,server_region,platform_reported,clean_session_minutes,clean_matches_played,clean_wins,clean_kills,clean_session_start
S002596,P01121,"Aug 19, 2025 07:32AM",57,5,2,26,Yes,NA-West,Mobile,57.00,5,2,26,"2025-08-19 07:32:00"
S002597,P01121,2025/09/02,69,5,2,28,NULL,NA-East,PC,69.00,5,2,28,"2025-09-02 00:00:00"
S002598,P01121,"Aug 25, 2025",49m,3,1,14,No,NA-West,Mobile,49.00,3,1,14,"2025-08-25 00:00:00"
S002599,P01124,"10/28/2025 21:30",12,1,,3,Yes,APAC,Mobile,12.00,1,NULL,3,"2025-10-28 21:30:00"
S002600,P01124,"10/31/25 14:23",44,4,2,14,No,NA-West,Mobile,44.00,4,2,14,"2025-10-31 14:23:00"
S002601,P01124,"Nov 20, 2025",64,6,3,26,Yes,NULL,Xbox,64.00,6,3,26,"2025-11-20 00:00:00"
S002602,P01124,"10/20/2025 17:55",42,3,2,12,No,NULL,NULL,42.00,3,2,12,"2025-10-20 17:55:00"
S002603,P01124,10/13/2025,10,1,0,8,No,NULL,PC,10.00,1,0,8,"2025-10-13 00:00:00"
S002604,P01124,"10/18/25 06:10",9,1,1,4,NULL,LATAM,PC,9.00,1,1,4,"2025-10-18 06:10:00"
S002605,P01128,2026-01-06T09:12:21Z,26,2,1,3,Yes,NA-West,Mobile,26.00,2,1,3,"2026-01-06 09:12:21"
S002606,P01128,"01/10/2026 00:01",28,3,1,10,NULL,NA-East,Mobile,28.00,3,1,10,"2026-01-10 00:01:00"
S002607,P01128,2025-12-29T15:31:21Z,7,1,0,7,No,APAC,PC,7.00,1,0,7,"2025-12-29 15:31:21"
S002608,P01128,2026-01-01,8,1,1,9,Yes,NA-East,PC,8.00,1,1,9,"2026-01-01 00:00:00"
S002609,P01128,"31.01.2026 23:53",44,3,,13,Yes,APAC,Mobile,44.00,3,NULL,13,"2026-01-31 23:53:00"
S002610,P01128,2026-01-10T03:17:21Z,26,2,1,15,Yes,EU-Central,NULL,26.00,2,1,15,"2026-01-10 03:17:21"
S002611,P01128,2026-01-02,41,NULL,1,18,Yes,NA-East,PlayStation,41.00,NULL,1,NULL,"2026-01-02 00:00:00"
S002612,P01128,2026.01.22,31,2,1,19,NULL,LATAM,PC,31.00,2,1,19,"2026-01-22 00:00:00"
S002613,P01130,"12/31/2025 23:27",47,3,2,13,Yes,NA-West,PC,47.00,3,2,13,"2025-12-31 23:27:00"
S002614,P01130,2025-12-04T08:39:32Z,45,3,2,10,No,LATAM,PC,45.00,3,2,10,"2025-12-04 08:39:32"
S002615,P01130,"08.01.2026 19:55",36,2,1,9,No,LATAM,Mobile,36.00,2,1,9,"2026-01-08 19:55:00"
S002616,P01136,2025-12-17T00:00:38Z,35,2,1,16,No,LATAM,PC,35.00,2,1,16,"2025-12-17 00:00:38"
S002617,P01136," Dec 19, 2025",23,2,1,8,NULL,NA-West,PC,23.00,2,1,8,"2025-12-19 00:00:00"
S002618,P01136,"01/20/2026 05:20",15,1,,0,Yes,NULL,PC,15.00,1,NULL,0,"2026-01-20 05:20:00"
S002619,P01137,2025-12-21T12:26:50Z,60,NULL,2,19,No,NULL,PC,60.00,NULL,2,NULL,"2025-12-21 12:26:50"
S002620,P01137,"12/04/2025 15:33",48,5,3,21,Yes,NULL,Mobile,48.00,5,3,21,"2025-12-04 15:33:00"
S002621,P01137,"12/25/2025 09:38",37,2,1,2,Yes,APAC,PC,37.00,2,1,2,"2025-12-25 09:38:00"
S002622,P01137,"01/04/26 06:31 ",40,3,1,10,No,LATAM,PlayStation,40.00,3,1,10,"2026-01-04 06:31:00"
S002623,P01137,"Dec 21, 2025 04:12PM",41,3,2,12,Yes,NA-West,Mobile,41.00,3,2,12,"2025-12-21 16:12:00"
S002624,P01137,11/28/2025,"35 mins",3,1,5,No,NA-East,PC,35.00,3,1,5,"2025-11-28 00:00:00"
S002625,P01137,2025/11/28,58,5,2,21,No,LATAM,Xbox,58.00,5,2,21,"2025-11-28 00:00:00"
S002626,P01137,"12/14/2025 05:36",86,7,2,28,Yes,NA-East,PC,86.00,7,2,28,"2025-12-14 05:36:00"
S002627,P01137,2025-11-29T18:47:50Z,23,2,1,11,No,NA-East,Mobile,23.00,2,1,11,"2025-11-29 18:47:50"
S002628,P01140,2026.01.16,36m,3,1,14,Yes,NULL,NULL,36.00,3,1,14,"2026-01-16 00:00:00"
S002629,P01140,2026-01-03,72,6,4,29,Yes,NA-West,Xbox,72.00,6,4,29,"2026-01-03 00:00:00"
S002630,P01140," Jan 25, 2026",11,1,0,0,No,EU-Central,PC,11.00,1,0,0,"2026-01-25 00:00:00"
S002631,P01140,2026-01-02T19:00:09Z,33,3,1,15,No,NA-West,Mobile,33.00,3,1,15,"2026-01-02 19:00:09"
S002632,P01140,"12/21/25 08:37",75,4,3,18,Yes,EU-Central,Mobile,75.00,4,3,18,"2025-12-21 08:37:00"
S002633,P01142,2025-10-16T09:18:27Z,54,5,1,25,NULL,APAC,PC,54.00,5,1,25,"2025-10-16 09:18:27"
S002634,P01142,11/02/2025,"56 mins",3,1,18,NULL,LATAM,PlayStation,56.00,3,1,18,"2025-11-02 00:00:00"
S002635,P01142,2025-11-20T06:52:27Z,36,2,1,5,No,LATAM,PlayStation,36.00,2,1,5,"2025-11-20 06:52:27"
S002636,P01142,2025-10-24T00:27:27Z,49,4,1,26,Yes,APAC,PlayStation,49.00,4,1,26,"2025-10-24 00:27:27"
S002637,P01142,"11/18/25 10:52",41,3,1,16,No,NULL,Mobile,41.00,3,1,16,"2025-11-18 10:52:00"
S002638,P01142,2025-11-07T12:11:27Z,27,2,1,7,No,LATAM,Mobile,27.00,2,1,7,"2025-11-07 12:11:27"
S002639,P01142,2025.10.10,64,4,2,16,Yes,NULL,NULL,64.00,4,2,16,"2025-10-10 00:00:00"
S002640,P01142,2025-10-11T09:54:27Z,56,3,2,12,NULL,APAC,PC,56.00,3,2,12,"2025-10-11 09:54:27"
S002641,P01142,"11/20/2025 03:01",44,NULL,3,17,No,NULL,PlayStation,44.00,NULL,3,NULL,"2025-11-20 03:01:00"
S002642,P01142,"11/20/2025 03:01",44,NULL,3,17,No,NULL,PlayStation,44.00,NULL,3,NULL,"2025-11-20 03:01:00"
S002643,P01144,2026-02-03T13:17:58Z,40,2,1,11,Yes,EU-Central,PC,40.00,2,1,11,"2026-02-03 13:17:58"
S002644,P01145,2025-11-21T21:50:28Z,13,1,1,4,NULL,NULL,Mobile,13.00,1,1,4,"2025-11-21 21:50:28"
S002645,P01145,"12/22/2025 07:47",33,2,1,12,No,LATAM,NULL,33.00,2,1,12,"2025-12-22 07:47:00"
S002646,P01147,"11/27/2025 07:17",35,3,2,10,Yes,EU-Central,PC,35.00,3,2,10,"2025-11-27 07:17:00"
S002647,P01147,2025-11-22,24,2,1,4,No,NA-West,Xbox,24.00,2,1,4,"2025-11-22 00:00:00"
S002648,P01147,"Nov 28, 2025",32,3,1,15,No,NA-West,Xbox,32.00,3,1,15,"2025-11-28 00:00:00"
S002649,P01150,"11/13/2025 13:23",55,4,2,27,No,NULL,Mobile,55.00,4,2,27,"2025-11-13 13:23:00"
S002650,P01150,2025-10-25T05:58:18Z,31,2,1,17,No,NULL,PC,31.00,2,1,17,"2025-10-25 05:58:18"
S002651,P01150,2025-10-24T14:23:18Z,60,5,3,26,Yes,LATAM,Mobile,60.00,5,3,26,"2025-10-24 14:23:18"
S002652,P01150,"10/28/2025 01:50",49,NULL,3,20,Yes,LATAM,Mobile,49.00,NULL,3,NULL,"2025-10-28 01:50:00"
S002653,P01150,"19.11.2025 04:49",45,4,1,21,Yes,APAC,NULL,45.00,4,1,21,"2025-11-19 04:49:00"
S002654,P01150,2025-11-01T04:49:18Z,30,NULL,1,4,Yes,NA-West,PC,30.00,NULL,1,NULL,"2025-11-01 04:49:18"
S002655,P01150,"11/13/2025 04:06",44,4,3,17,No,NA-West,Mobile,44.00,4,3,17,"2025-11-13 04:06:00"
S002656,P01155,2026-02-27,52,3,1,4,NULL,NULL,Mobile,52.00,3,1,4,"2026-02-27 00:00:00"
S002657,P01157,2026-01-17T03:31:47Z,65m,4,3,24,Yes,LATAM,Mobile,65.00,4,3,24,"2026-01-17 03:31:47"
S002658,P01157,12/29/2025,42m,4,2,19,Yes,NA-East,Mobile,42.00,4,2,19,"2025-12-29 00:00:00"
S002659,P01157,"Jan 30, 2026 08:33PM",43,4,3,17,NULL,APAC,Mobile,43.00,4,3,17,"2026-01-30 20:33:00"
S002660,P01157,2025-12-28T10:41:47Z,27m,2,1,10,Yes,LATAM,PC,27.00,2,1,10,"2025-12-28 10:41:47"
S002661,P01157,"02/10/2026 18:41",57,3,1,15,Yes,NULL,PC,57.00,3,1,15,"2026-02-10 18:41:00"
S002662,P01157,2026-01-21T21:39:47Z,53,4,2,16,Yes,APAC,PC,53.00,4,2,16,"2026-01-21 21:39:47"
S002663,P01157,"02/05/2026 13:44",10,1,0,9,Yes,NULL,PlayStation,10.00,1,0,9,"2026-02-05 13:44:00"
S002664,P01157,"02/06/2026 06:20",51,3,2,13,Yes,NA-West,PC,51.00,3,2,13,"2026-02-06 06:20:00"
S002665,P01157,"Feb 10, 2026",52,4,3,19,Yes,NA-West,PlayStation,52.00,4,3,19,"2026-02-10 00:00:00"
S002666,P01161,2026-01-18T19:30:36Z,64,4,2,22,Yes,LATAM,Mobile,64.00,4,2,22,"2026-01-18 19:30:36"
S002667,P01161,2026-01-25T15:41:36Z,36,2,1,3,No,EU-Central,NULL,36.00,2,1,3,"2026-01-25 15:41:36"
S002668,P01161,2026-01-16T17:50:36Z,55,4,1,15,Yes,NA-West,PC,55.00,4,1,15,"2026-01-16 17:50:36"
S002669,P01161,2026-01-12T02:19:36Z,43,3,2,21,NULL,APAC,NULL,43.00,3,2,21,"2026-01-12 02:19:36"
S002670,P01161,"01/26/2026 16:41",78,6,3,28,Yes,LATAM,PC,78.00,6,3,28,"2026-01-26 16:41:00"
S002671,P01168,2025-10-06T09:15:33Z,22,2,1,8,No,APAC,Mobile,22.00,2,1,8,"2025-10-06 09:15:33"
S002672,P01168,"09/08/2025 13:49",52,NULL,2,3,No,LATAM,Mobile,52.00,NULL,2,NULL,"2025-09-08 13:49:00"
S002673,P01171,11/19/2025,34,2,1,6,Yes,NA-West,PC,34.00,2,1,6,"2025-11-19 00:00:00"
S002674,P01171,2025-11-06T15:23:52Z,54,3,1,13,Yes,NA-East,Mobile,54.00,3,1,13,"2025-11-06 15:23:52"
S002675,P01171,2025-11-18T01:38:52Z,44,4,1,14,Yes,LATAM,PC,44.00,4,1,14,"2025-11-18 01:38:52"
S002676,P01171,"11/20/2025 22:31",24,2,1,2,Yes,NA-West,PC,24.00,2,1,2,"2025-11-20 22:31:00"
S002677,P01174,07-09-2025,50,4,2,,NULL,NA-East,PC,50.00,4,2,NULL,"2025-09-07 00:00:00"
S002678,P01174,"09/07/2025 04:58",34,3,1,,NULL,NA-West,Xbox,34.00,3,1,NULL,"2025-09-07 04:58:00"
S002679,P01174,2025-08-15T09:54:57Z,30,2,1,14,No,NULL,NULL,30.00,2,1,14,"2025-08-15 09:54:57"
S002680,P01174,"Sep 09, 2025 08:27AM ",33,NULL,2,15,Yes,NULL,PlayStation,33.00,NULL,2,NULL,"2025-09-09 08:27:00"
S002681,P01174,"08/14/2025 12:12",16,1,,2,NULL,NULL,PC,16.00,1,NULL,2,"2025-08-14 12:12:00"
S002682,P01174,2025-08-26T13:25:57Z,13,1,1,3,Yes,NA-West,PC,13.00,1,1,3,"2025-08-26 13:25:57"
S002683,P01177,2025-09-11T20:32:28Z,31,2,1,7,No,NULL,PlayStation,31.00,2,1,7,"2025-09-11 20:32:28"
S002684,P01177,16-09-2025,8,1,1,7,Yes,NULL,PC,8.00,1,1,7,"2025-09-16 00:00:00"
S002685,P01177,"09/28/2025 12:14",47,3,1,16,No,NULL,PC,47.00,3,1,16,"2025-09-28 12:14:00"
S002686,P01177,2025-10-06T10:12:28Z,33,3,1,11,No,NA-West,PC,33.00,3,1,11,"2025-10-06 10:12:28"
S002687,P01177,2025-09-28T22:00:28Z,47,3,1,20,NULL,APAC,PC,47.00,3,1,20,"2025-09-28 22:00:28"
S002688,P01180,2025-09-17T15:33:24Z,33,3,2,8,Yes,LATAM,PC,33.00,3,2,8,"2025-09-17 15:33:24"
S002689,P01180,"10/15/25 19:41",19m,2,1,4,Yes,NA-East,Xbox,19.00,2,1,4,"2025-10-15 19:41:00"
S002690,P01182,"01/15/2026 07:23",37,2,1,9,NULL,APAC,PC,37.00,2,1,9,"2026-01-15 07:23:00"
S002691,P01182,2026-01-21T13:02:31Z,30,2,1,,No,NULL,Mobile,30.00,2,1,NULL,"2026-01-21 13:02:31"
S002692,P01182,01/11/2026,35,2,1,5,Yes,LATAM,PC,35.00,2,1,5,"2026-01-11 00:00:00"
S002693,P01182,2026-01-31T16:17:31Z,47m,3,1,11,NULL,NULL,PlayStation,47.00,3,1,11,"2026-01-31 16:17:31"
S002694,P01182,"01/07/2026 21:07",32,2,1,12,No,NA-West,Mobile,32.00,2,1,12,"2026-01-07 21:07:00"
S002695,P01182,2026.01.15,51,3,2,17,Yes,NULL,PlayStation,51.00,3,2,17,"2026-01-15 00:00:00"
S002696,P01182,2026-01-19T00:47:31Z,50,4,3,20,NULL,NULL,PC,50.00,4,3,20,"2026-01-19 00:47:31"
S002697,P01184,2026-01-23T10:13:21Z,37,3,1,15,No,APAC,PC,37.00,3,1,15,"2026-01-23 10:13:21"
S002698,P01184,"12/22/2025 21:55",36,4,2,15,NULL,NA-West,PC,36.00,4,2,15,"2025-12-22 21:55:00"
S002699,P01184,"Jan 03, 2026 06:51PM",45,3,2,8,Yes,NA-West,PC,45.00,3,2,8,"2026-01-03 18:51:00"
S002700,P01184,2025-12-24T05:58:21Z,42,4,2,10,No,APAC,PC,42.00,4,2,10,"2025-12-24 05:58:21"
S002701,P01184,"Dec 06, 2025 10:56AM",62,3,2,10,Yes,EU-Central,PC,62.00,3,2,10,"2025-12-06 10:56:00"
S002702,P01185,"Apr 10, 2026 12:28PM",23,1,1,10,No,EU-Central,PC,23.00,1,1,10,"2026-04-10 12:28:00"
S002703,P01185,"Mar 24, 2026 09:51PM",59,4,1,16,Yes,APAC,PlayStation,59.00,4,1,16,"2026-03-24 21:51:00"
S002704,P01185,"02/26/2026 05:17",42,3,1,12,No,NA-East,PC,42.00,3,1,12,"2026-02-26 05:17:00"
S002705,P01185,2026-03-02T22:23:46Z,66,5,3,24,Yes,APAC,Mobile,66.00,5,3,24,"2026-03-02 22:23:46"
S002706,P01186,"09/16/25 17:09",61m,NULL,1,16,No,NA-West,PC,61.00,NULL,1,NULL,"2025-09-16 17:09:00"
S002707,P01188,"Nov 22, 2025 02:45PM",6,1,1,3,Yes,LATAM,PlayStation,6.00,1,1,3,"2025-11-22 14:45:00"
S002708,P01188,2025/11/26,40m,4,3,28,No,NA-East,PC,40.00,4,3,28,"2025-11-26 00:00:00"
S002709,P01189,2025-11-13T06:36:00Z,24,2,1,3,Yes,LATAM,Mobile,24.00,2,1,3,"2025-11-13 06:36:00"
S002710,P01189,"11/21/2025 20:14",28,2,1,10,Yes,LATAM,Mobile,28.00,2,1,10,"2025-11-21 20:14:00"
S002711,P01189,"10/27/2025 00:59",23,NULL,0,11,No,EU-Central,PC,23.00,NULL,0,NULL,"2025-10-27 00:59:00"
S002712,P01189,2025-11-28T14:23:00Z,49,3,2,15,No,NA-East,PC,49.00,3,2,15,"2025-11-28 14:23:00"
S002713,P01189,10/13/2025,30,2,1,0,No,EU-Central,PC,30.00,2,1,0,"2025-10-13 00:00:00"
S002714,P01189,"29.10.2025 02:14",41,4,2,23,Yes,NA-East,PC,41.00,4,2,23,"2025-10-29 02:14:00"
S002715,P01189,"11/27/2025 11:16",17,1,1,5,Yes,NULL,Xbox,17.00,1,1,5,"2025-11-27 11:16:00"
S002716,P01192,2025-09-30T23:14:06Z,49,3,1,6,Yes,APAC,PC,49.00,3,1,6,"2025-09-30 23:14:06"
S002717,P01192,16-09-2025,51,NULL,2,,No,NULL,PC,51.00,NULL,2,NULL,"2025-09-16 00:00:00"
S002718,P01192,"10/05/2025 12:12",21,2,1,14,NULL,EU-Central,PlayStation,21.00,2,1,14,"2025-10-05 12:12:00"
S002719,NULL,2026-01-23T11:05:59Z,57,3,1,,No,APAC,PC,57.00,3,1,NULL,"2026-01-23 11:05:59"
S002720,P01194,2025.12.28,36,3,2,7,Yes,NA-West,NULL,36.00,3,2,7,"2025-12-28 00:00:00"
S002721,P01194,"01/21/2026 19:05",46,4,1,17,No,NULL,Mobile,46.00,4,1,17,"2026-01-21 19:05:00"
S002722,P01194,"12/09/2025 03:53","54 mins",NULL,2,11,Yes,EU-Central,Mobile,54.00,NULL,2,NULL,"2025-12-09 03:53:00"
S002723,P01194,"2026-01-22 ","66 mins",4,2,,No,NULL,PC,66.00,4,2,NULL,"2026-01-22 00:00:00"
S002724,P01194,2026-01-18T10:40:59Z,40,3,2,16,Yes,APAC,Mobile,40.00,3,2,16,"2026-01-18 10:40:59"
S002725,P01194,"12/16/2025 00:03",50,4,3,26,No,LATAM,PC,50.00,4,3,26,"2025-12-16 00:03:00"
S002726,P01198,"2026-01-01 ",67,5,3,18,No,APAC,Mobile,67.00,5,3,18,"2026-01-01 00:00:00"
S002727,P01198,2026-01-23T20:38:16Z,65,4,2,17,Yes,LATAM,Mobile,65.00,4,2,17,"2026-01-23 20:38:16"
S002728,P01198,"Jan 19, 2026",27,2,1,10,No,APAC,Mobile,27.00,2,1,10,"2026-01-19 00:00:00"
S002729,P00626,"30.11.2025 03:34","60 mins",8,7,NULL,No,LATAM,NULL,60.00,8,7,NULL,"2025-11-30 03:34:00"
S002730,NULL,,"58 mins",3,NULL,,No,NULL,PC,58.00,3,NULL,NULL,NULL
S002731,P99999,2025-09-19,NULL,,NULL,NULL,NULL,NULL,PC,NULL,NULL,NULL,NULL,"2025-09-19 00:00:00"
S002732,P99999,NULL,NULL,NULL,NULL,21,NULL,NULL,PlayStation,NULL,NULL,NULL,NULL,NULL
S002733,P99999,"Aug 01, 2025 04:16AM",,NULL,,29,No,APAC,PC,NULL,NULL,NULL,NULL,"2025-08-01 04:16:00"
S002734,NULL,"2025-12-16 00:32:27",NULL,,NULL,,No,NA-East,Mobile,NULL,NULL,NULL,NULL,"2025-12-16 00:32:27"
S002735,P00244,05-11-2025,,,NULL,NULL,No,NULL,PlayStation,NULL,NULL,NULL,NULL,"2025-11-05 00:00:00"
S002736,NULL,,39m,7,NULL,10,No,LATAM,NULL,39.00,7,NULL,10,NULL
S002737,P00427,,NULL,,0,0,No,LATAM,Xbox,NULL,NULL,0,0,NULL
S002738,P99999,,"52 mins",NULL,,,Yes,NULL,Mobile,52.00,NULL,NULL,NULL,NULL
S002739,P00994,"09/02/25 04:52","76 mins",8,,NULL,Yes,NA-East,PC,76.00,8,NULL,NULL,"2025-09-02 04:52:00"
S002740,P99999,NULL,,,0,,No,APAC,Mobile,NULL,NULL,0,NULL,NULL
S002741,P00472,NULL,"23 mins",NULL,NULL,,Yes,NULL,Mobile,23.00,NULL,NULL,NULL,NULL
S002742,P00408,,29m,7,,4,Yes,NA-East,PC,29.00,7,NULL,4,NULL
S002743,P00688,"Oct 12, 2025",79m,0,NULL,NULL,No,NULL,PC,79.00,0,NULL,NULL,"2025-10-12 00:00:00"
S002744,P00164,,NULL,,,5,Yes,NA-East,NULL,NULL,NULL,NULL,5,NULL
S002745,P00039,"2025-10-02 23:42:54",,NULL,,NULL,Yes,NULL,PC,NULL,NULL,NULL,NULL,"2025-10-02 23:42:54"
S002746,NULL," 2025-10-28",71,5,NULL,,NULL,LATAM,PC,71.00,5,NULL,NULL,"2025-10-28 00:00:00"
S002747,P00921,"10/30/25 13:19",5m,NULL,,,No,LATAM,PC,5.00,NULL,NULL,NULL,"2025-10-30 13:19:00"
S002748,P00228,,NULL,NULL,,3,Yes,EU-Central,Xbox,NULL,NULL,NULL,NULL,NULL
S002749,P99999,NULL,NULL,,,,Yes,NULL,PlayStation,NULL,NULL,NULL,NULL,NULL
S002750,P00238,NULL,108,5,NULL,,No,NULL,PC,108.00,5,NULL,NULL,NULL
S002751,P99999,"Oct 25, 2025 12:36AM",NULL,,,NULL,No,APAC,PC,NULL,NULL,NULL,NULL,"2025-10-25 00:36:00"
S002752,P99999,,75m,NULL,NULL,NULL,NULL,NULL,PlayStation,75.00,NULL,NULL,NULL,NULL
S002753,P00700,,NULL,,1,NULL,Yes,NA-East,PC,NULL,NULL,1,NULL,NULL
S002754,NULL,,NULL,,0,,Yes,EU-Central,Mobile,NULL,NULL,0,NULL,NULL
S002755,P99999,NULL,16m,0,NULL,9,Yes,EU-Central,Mobile,16.00,0,NULL,9,NULL
S002756,NULL,"01/28/26 06:47",,NULL,,NULL,No,APAC,PC,NULL,NULL,NULL,NULL,"2026-01-28 06:47:00"
S002757,P00632," 12/17/25 12:46",32,NULL,0,NULL,No,NULL,Xbox,32.00,NULL,0,NULL,"2025-12-17 12:46:00"
S002758,NULL,,NULL,NULL,6,NULL,Yes,NULL,NULL,NULL,NULL,6,NULL,NULL
S002759,P99999,2026.03.15,"51 mins",6,,,NULL,NA-East,PC,51.00,6,NULL,NULL,"2026-03-15 00:00:00"
S002760,P99999,2026/01/10,94m,2,,NULL,Yes,APAC,PC,94.00,2,NULL,NULL,"2026-01-10 00:00:00"
S002761,P99999,NULL,99m,,NULL,1,NULL,NA-West,PC,99.00,NULL,NULL,1,NULL
S002762,P00822,,,,0,NULL,Yes,LATAM,PC,NULL,NULL,0,NULL,NULL
S002763,NULL,"2025.12.02 ",NULL,NULL,,NULL,No,NA-West,PC,NULL,NULL,NULL,NULL,"2025-12-02 00:00:00"
S002764,P99999,,46,,NULL,,Yes,NA-East,Xbox,46.00,NULL,NULL,NULL,NULL
S002765,NULL,,24,7,7,NULL,No,NA-East,PC,24.00,7,7,NULL,NULL
S002766,P00669,"2026-01-26 22:11:06",97,,2,,No,EU-Central,PC,97.00,NULL,2,NULL,"2026-01-26 22:11:06"
S002767,P00157,NULL,8m,2,0,20,Yes,EU-Central,NULL,8.00,2,0,20,NULL
S002768,P00401,NULL,"13 mins",,4,,No,NA-East,PlayStation,13.00,NULL,4,NULL,NULL
S002769,P99999,,,,NULL,NULL,Yes,NA-West,Mobile,NULL,NULL,NULL,NULL,NULL
S002770,NULL,"Jan 15, 2026",67,,NULL,16,Yes,APAC,NULL,67.00,NULL,NULL,16,"2026-01-15 00:00:00"
S002771,P99999,NULL,,,0,NULL,No,NULL,PlayStation,NULL,NULL,0,NULL,NULL
S002772,NULL,,87,3,NULL,,No,APAC,PlayStation,87.00,3,NULL,NULL,NULL
S002773,NULL,2025.08.30,36m,7,7,NULL,Yes,NULL,PC,36.00,7,7,NULL,"2025-08-30 00:00:00"
S002774,NULL,,NULL,NULL,,,Yes,NULL,PC,NULL,NULL,NULL,NULL,NULL
S002775,NULL,"Mar 09, 2026 11:14PM",84,,3,,Yes,NULL,PC,84.00,NULL,3,NULL,"2026-03-09 23:14:00"
S002776,NULL,,,,NULL,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL
S002777,P00409,NULL,22,6,6,NULL,No,NULL,Xbox,22.00,6,6,NULL,NULL
S002778,P00908,NULL,"45 mins",NULL,NULL,NULL,No,NA-West,PC,45.00,NULL,NULL,NULL,NULL
S002779,P00483,"2026-02-25 20:52:27","41 mins",NULL,0,NULL,Yes,LATAM,Mobile,41.00,NULL,0,NULL,"2026-02-25 20:52:27"
S002780,P00398,2025.09.27,"23 mins",NULL,,0,Yes,NULL,PlayStation,23.00,NULL,NULL,NULL,"2025-09-27 00:00:00"
S002781,P99999,NULL,8,NULL,5,NULL,Yes,NULL,Mobile,8.00,NULL,5,NULL,NULL
S002782,P99999,"12/23/2025 ","10 mins",,0,NULL,NULL,NA-West,PC,10.00,NULL,0,NULL,"2025-12-23 00:00:00"
S002783,P00847,"Sep 24, 2025 03:18AM",70,,NULL,22,Yes,NULL,Xbox,70.00,NULL,NULL,22,"2025-09-24 03:18:00"
S002784,P00749,NULL,NULL,,1,5,No,LATAM,PC,NULL,NULL,1,5,NULL
S002785,P00025,04/13/2026,44m,0,0,,NULL,APAC,NULL,44.00,0,0,NULL,"2026-04-13 00:00:00"
S002786,P00094,,18m,,3,,Yes,NULL,PC,18.00,NULL,3,NULL,NULL
S002787,P99999,NULL,"22 mins",NULL,,NULL,No,NULL,PC,22.00,NULL,NULL,NULL,NULL
S002788,P99999,,109,,NULL,22,Yes,APAC,PC,109.00,NULL,NULL,22,NULL
S002789,P00585,"Sep 09, 2025 09:35PM",,2,,,Yes,NA-East,Mobile,NULL,2,NULL,NULL,"2025-09-09 21:35:00"
S002790,NULL,2026.01.15,110m,NULL,0,,No,NA-East,NULL,110.00,NULL,0,NULL,"2026-01-15 00:00:00"
S002791,P00706,NULL,,NULL,3,15,NULL,LATAM,Mobile,NULL,NULL,3,NULL,NULL
S002792,P99999,"31-08-2025 ",89m,4,2,,No,EU-Central,NULL,89.00,4,2,NULL,"2025-08-31 00:00:00"
S002793,P00663,NULL,,5,NULL,29,No,LATAM,PC,NULL,5,NULL,29,NULL
S002794,NULL,NULL,43,NULL,NULL,,Yes,APAC,Mobile,43.00,NULL,NULL,NULL,NULL
S002795,NULL,NULL,,NULL,2,,NULL,NULL,Mobile,NULL,NULL,2,NULL,NULL
S002796,P00203,NULL,"97 mins",NULL,0,18,No,APAC,NULL,97.00,NULL,0,NULL,NULL
S002797,P00152,,NULL,4,,NULL,No,APAC,PC,NULL,4,NULL,NULL,NULL
S002798,P00721,,"23 mins",4,0,,No,NULL,PC,23.00,4,0,NULL,NULL
S002799,P00987,NULL,NULL,2,,10,NULL,LATAM,NULL,NULL,2,NULL,10,NULL
S002800,P99999,"31.03.2026 22:50","48 mins",,NULL,3,NULL,NULL,PC,48.00,NULL,NULL,3,"2026-03-31 22:50:00"
S002801,P00133,2025/11/07,55m,5,1,,Yes,NA-East,PlayStation,55.00,5,1,NULL,"2025-11-07 00:00:00"
S002802,NULL,"Nov 23, 2025",35m,5,,25,No,NULL,PlayStation,35.00,5,NULL,25,"2025-11-23 00:00:00"
S002803,P00915,NULL,27m,4,,13,Yes,NULL,Mobile,27.00,4,NULL,13,NULL
S002804,P00350,"Dec 13, 2025 01:41AM",37,0,,NULL,Yes,NULL,PC,37.00,0,NULL,NULL,"2025-12-13 01:41:00"
S002805,P00982,NULL,,6,0,,No,NULL,PC,NULL,6,0,NULL,NULL
S002806,P99999,"03/17/26 06:43",,NULL,NULL,,No,APAC,PC,NULL,NULL,NULL,NULL,"2026-03-17 06:43:00"
S002807,P99999,"29.10.2025 19:48",77,NULL,,,No,NULL,PC,77.00,NULL,NULL,NULL,"2025-10-29 19:48:00"
S002808,P00662,NULL,,4,NULL,NULL,NULL,NULL,PlayStation,NULL,4,NULL,NULL,NULL
S002809,P00976,NULL,"19 mins",,NULL,NULL,No,LATAM,PC,19.00,NULL,NULL,NULL,NULL
S002810,P99999,NULL,40m,,1,,No,EU-Central,Mobile,40.00,NULL,1,NULL,NULL
S002811,P99999,,89m,1,NULL,,Yes,EU-Central,PC,89.00,1,NULL,NULL,NULL
S002812,NULL,NULL,,7,NULL,NULL,No,NULL,Xbox,NULL,7,NULL,NULL,NULL
S002813,P99999,NULL,80,,NULL,,NULL,NA-West,PC,80.00,NULL,NULL,NULL,NULL
S002814,P00672,"06.01.2026 21:45",30,6,NULL,29,No,NA-West,NULL,30.00,6,NULL,29,"2026-01-06 21:45:00"
S002815,P00971,"11/15/25 23:44",NULL,,,11,No,LATAM,PlayStation,NULL,NULL,NULL,11,"2025-11-15 23:44:00"
