session_id,player_id,session_start,session_minutes,matches_played,wins,kills,disconnect_flag,server_region,platform_reported
S002464,P01078," 13.08.2025 22:04",39,3,2,16,1,NA-East,PC
S002465,P01078," 13.08.2025 22:04",39,3,2,16,1,NA-East,PC
S002466,P01080,2026-04-19T09:45:32Z,37,2,1,4,N,NA-East,IOS/Android
S002467,P01080,2026.03.20,10,1,1,4,1,APAC,pc/steam
S002468,P01081,"09/23/2025 11:41",55,3,1,13,,EU-Central,Steam
S002469,P01081,2025-09-05T01:09:41Z,50,3,2,15,No,APAC,IOS/Android
S002470,P01081,2025-08-30,19,1,1,2,No,NULL,
S002471,P01081,2025-08-30T06:13:41Z,61,5,2,24,,NA-East,steam
S002472,P01081,2025-08-25T09:35:41Z,16,1,1,,No,"NA West",pc/steam
S002473,P01081,2025-08-27T21:36:41Z,56,3,1,13,Y,NA-East,Xbox
S002474,P01081,"10/06/2025 18:49",70,4,2,21,1,APAC,pc/steam
S002475,P01083,"01/17/2026 10:20",61,4,2,20,1,EU-Central,Mobile
S002476,P01085,2025-12-28T01:23:36Z,53,4,1,23,1,"NA West",PC
S002477,P01085,2026-01-10T08:07:36Z,35,2,1,16,,EU-Central,Steam
S002478,P01085,"Jan 10, 2026 03:26PM",19,2,1,5,N,APAC,pc/steam
S002479,P01085,2025-12-20,41,4,2,20,Y,LATAM,Steam
S002480,P01085,2026.01.10,16,1,0,8,1,APAC,PS5
S002481,P01085,2026/01/28,21,1,0,4,N,LATAM,Steam
S002482,P01085,2026/01/28,21,1,0,4,N,LATAM,Steam
S002483,P01085,2026-01-05T22:44:36Z,36,2,1,6,1,"NA West",steam
S002484,P01085,2026-01-10T03:53:36Z,37,4,1,10,Yes,,Xbox
S002485,P01086,"12/18/2025 21:54",14m,1,0,3,0,"NA West",PC
S002486,P01088,"03/25/2026 01:23",60,4,2,19,N,NULL,pc/steam
S002487,P01088,"03/24/2026 16:49",60,6,2,29,Y,EU-Central,IOS/Android
S002488,P01089,11/06/2025,35,2,1,7,Y,LATAM,pc/steam
S002489,P01089,2025-10-08T14:07:07Z,38,3,2,8,Yes,"NA West",PS5
S002490,P01089,"2025-09-27 22:05:07",18,2,1,11,Yes,,pc/steam
S002491,P01089,"10/05/2025 02:09",40,4,3,22,Yes,"NA West",IOS/Android
S002492,P01089,"Nov 13, 2025",53,4,2,20,Y,LATAM,steam
S002493,P01090,"2025-11-08 19:56:49",44,3,1,16,0,,PS5
S002494,P01090,"10/22/2025 23:04",70,5,2,22,N,APAC,steam
S002495,P01090,2025-11-10T15:39:49Z,58m,4,3,16,Y,APAC,IOS/Android
S002496,P01090,2025/12/01,50m,3,1,18,Yes,APAC,
S002497,P01090,2025-10-21T13:25:49Z,34,3,2,10,Y,NA-East,IOS/Android
S002498,P01090,"10/25/2025 18:44",50,4,2,26,Y,APAC,pc/steam
S002499,P01090,10/21/2025,50,5,3,23,Yes,LATAM,Mobile
S002500,P01091,2025-11-14T01:56:06Z,56,3,1,8,,NA-East,steam
S002501,NULL,"10/19/2025 12:37","58 mins",4,2,24,,EU-Central,steam
S002502,P01091,"11/04/2025 03:04",17,1,0,1,,APAC,IOS/Android
S002503,P01091,"11/17/25 14:48",41,3,1,12,N,"NA West",Xbox
S002504,P01091,2025-10-28T02:56:06Z,46,3,2,16,Y,NULL,PC
S002505,P01093,"01/10/2026 22:14",6,1,0,3,,NA-East,pc/steam
S002506,P01093,"12/20/2025 07:22",26,2,1,6,,,pc/steam
S002507,P01096,2025.12.19,36,3,1,7,Yes,NA-East,PS5
S002508,P01096,2025-12-11T06:22:28Z,47m,3,2,13,,NA-East,Mobile
S002509,P01096,2026-01-07T22:17:28Z,63,6,2,,0,,steam
S002510,P01096,"01/05/2026 22:40",47,4,1,27,No,EU-Central,PS5
S002511,P01096,2025-12-16T14:38:28Z,47,3,2,13,1,NA-East,PC
S002512,P01096,2025-12-15T18:45:28Z,59,3,2,18,1,NA-East,
S002513,P01096,2025-12-14T13:37:28Z,6m,1,0,5,N,NA-East,Xbox
S002514,P01096,27-12-2025,10,1,0,6,0,EU-Central,PS5
S002515,P01096,2025-12-05T18:36:28Z,45,4,3,17,1,APAC,Mobile
S002516,P01097,"03/21/2026 11:59",41,3,1,9,Y,NULL,Steam
S002517,P01097,2026-03-06T22:23:07Z,26,3,2,6,N,EU-Central,steam
S002518,P01097,"03/28/2026 03:48",38,NULL,1,6,1,EU-Central,Mobile
S002519,P01097,"03/07/2026 19:38",63,6,3,27,Y,APAC,Xbox
S002520,P01097,"03/07/2026 19:38",63,6,3,27,Y,APAC,Xbox
S002521,P01097,"04/01/2026 00:16",11,1,0,0,Y,LATAM,PC
S002522,P01097,2026-04-03T22:18:07Z,62,6,2,29,Y,NA-East,PS5
S002523,P01097,23-02-2026,17,1,0,3,1,NA-East,steam
S002524,P01098,2026-02-07T08:28:18Z,6,1,0,6,No,EU-Central,PC
S002525,P01098,2026-03-06T06:28:18Z,35,2,,9,N,LATAM,steam
S002526,P01098,"02/06/2026 06:45","24 mins",2,1,7,Yes,NULL,Steam
S002527,P01098,2026-02-08T03:02:18Z,37m,3,,14,No,"NA West",IOS/Android
S002528,P01098,"Feb 08, 2026",30,2,1,5,0,EU-Central,steam
S002529,P01098,"01/22/2026 18:57",28,3,1,18,,EU-Central,Steam
S002530,P01098,2026-02-03T10:53:18Z,35,3,1,19,Y,NA-East,Mobile
S002531,P01098," 2026-01-29T16:49:18Z",6m,1,1,2,1,LATAM,Steam
S002532,P01098,"01/25/2026 20:59",25,2,1,11,0,APAC,Steam
S002533,P01099,"11/15/25 18:51",40,3,1,12,Yes,LATAM,PS5
S002534,P01099,11/17/2025,43,3,1,13,No,"NA West",
S002535,P01099,"Dec 12, 2025 08:45PM",35,3,1,12,No,NA-East,Steam
S002536,P01099,"22-12-2025 ",11,1,1,8,,NA-East,
S002537,P01099,"22-12-2025 ",11,1,1,8,,NA-East,
S002538,P01099,2025-12-21T15:03:48Z,63,5,1,17,1,"NA West",Xbox
S002539,P01099,2025-12-20T15:30:48Z,67,5,3,22,Y,,steam
S002540,NULL,"12/23/2025 17:26","37 mins",2,1,10,,"NA West",Xbox
S002541,P01099,28-12-2025,37,2,1,11,No,NA-East,Xbox
S002542,P01099,2026-01-02T07:57:48Z,41m,3,2,12,1,APAC,steam
S002543,P01099,2026-01-04T04:32:48Z,45,3,1,13,No,,
S002544,P01099,2025-12-07T15:53:48Z,39,4,2,17,No,NA-East,PC
S002545,P01099,2026-01-02T23:12:48Z,47,4,,19,No,APAC,Xbox
S002546,P01101,"10/15/2025 22:26",35,2,1,6,0,"NA West",pc/steam
S002547,P01101,"11/05/25 08:16",37,2,1,5,N,APAC,IOS/Android
S002548,P01101,2025.10.25,44,3,2,,,LATAM,Mobile
S002549,P01104,"04/06/2026 23:34",58,5,2,20,N,"NA West",PC
S002550,P01104,2026-03-04T18:55:10Z,35,2,1,13,N,"NA West",Steam
S002551,P01104,2026-03-09T14:43:10Z,25,2,1,14,,APAC,
S002552,P01104,"31-03-2026 ",50,4,2,,Y,"NA West",PS5
S002553,P01104,"04/19/2026 10:54",32,2,1,2,Yes,EU-Central,Xbox
S002554,P01104,"04/19/2026 08:03","30 mins",3,1,11,Y,,
S002555,P01104,2026-04-18T03:57:10Z,57,4,3,,Y,"NA West",pc/steam
S002556,P01104,"04/18/2026 03:06","61 mins",3,2,,1,NULL,Steam
S002557,P01105,27-12-2025,12,1,0,0,1,NA-East,PC
S002558,P01105,2025-12-27T10:31:15Z,6m,1,1,5,N,EU-Central,PC
S002559,P01105,"02/02/26 23:15",46,4,2,17,Yes,,PC
S002560,P01105,"01/17/2026 11:43",9,1,1,4,Y,NA-East,Xbox
S002561,P01105,"Jan 06, 2026",51,5,2,20,,APAC,PS5
S002562,P01105,2025-12-22T09:44:15Z,6,1,0,6,,"NA West",PS5
S002563,P01105,2025-12-22T09:44:15Z,6,1,0,6,,"NA West",PS5
S002564,P01105,18-12-2025,16,1,0,1,Y,APAC,PC
S002565,P01107,2026-02-02,"18 mins",1,0,2,Yes,"NA West",steam
S002566,P01108,"Dec 25, 2025",36m,2,1,11,N,EU-Central,
S002567,P01108,"01/02/2026 08:36",33,2,1,6,N,NA-East,PS5
S002568,P01108,"01/28/2026 07:10","6 mins",1,1,0,1,"NA West",PC
S002569,P01108,"Jan 01, 2026 07:19PM",7m,1,1,5,Y,,PS5
S002570,P01108,"01/23/26 13:37",6,1,0,5,Yes,LATAM,
S002571,P01108,2026-01-11T00:56:36Z,47,4,2,19,N,NA-East,IOS/Android
S002572,P01108,"02/13/2026 11:54",36,3,2,12,N,"NA West",PC
S002573,P01108,"Jan 10, 2026",34,3,2,6,,LATAM,PS5
S002574,P01108,"2026.02.05 ",39,3,2,13,No,"NA West",IOS/Android
S002575,P01115,"03/20/2026 08:33",51,4,2,19,0,"NA West",pc/steam
S002576,P01115,2026-03-04T14:35:05Z,45,3,2,12,Yes,LATAM,Steam
S002577,P01115,"03/12/2026 02:22",52,4,3,14,0,"NA West",Mobile
S002578,P01115,"03/10/2026 17:15",30,2,,6,Yes,APAC,Xbox
S002579,P01115,"2026-03-21 21:52:05",33,NULL,1,4,,LATAM,PS5
S002580,P01119,2025/09/10,26,2,1,9,,NULL,pc/steam
S002581,P01119,2025-09-29T18:43:51Z,29,2,1,11,Yes,EU-Central,Xbox
S002582,P01119,"10/16/2025 20:37",6,NULL,1,4,N,NA-East,
S002583,P01119,"10/26/2025 10:47",66,4,2,21,N,NULL,PS5
S002584,P01119,20-10-2025,62,6,4,,Yes,"NA West",PC
S002585,P01119,2025-10-08T02:25:51Z,44,3,1,9,Yes,,pc/steam
S002586,P01119,"09/26/2025 07:13",57,4,1,17,Yes,NA-East,Mobile
S002587,P01119,26-10-2025,29,2,1,8,No,"NA West",IOS/Android
S002588,P01119,2025-09-16T10:20:51Z,57,5,2,21,Yes,NA-East,PC
S002589,P01119,"10/11/2025 22:16",44,3,2,16,Y,NA-East,steam
S002590,P01119,"15.10.2025 22:54",48,4,3,10,No,LATAM,PC
S002591,P01119,2025-09-20T23:09:51Z,"37 mins",4,1,20,No,EU-Central,Mobile
S002592,P01120,2026.02.16,47,3,2,11,,LATAM,Xbox
S002593,P01120,"Feb 18, 2026",35,2,1,10,0,NULL,PC
S002594,P01120,"02/22/2026 18:37",38,3,2,19,1,APAC,pc/steam
S002595,P01121,2025-08-03T04:09:51Z,60,5,3,17,No,EU-Central,pc/steam
S002596,P01121,"Aug 19, 2025 07:32AM",57,5,2,26,Yes,"NA West",Mobile
S002597,P01121,2025/09/02,69,5,2,28,,NA-East,steam
S002598,P01121,"Aug 25, 2025",49m,3,1,14,No,"NA West",IOS/Android
S002599,P01124,"10/28/2025 21:30",12,1,,3,1,APAC,Mobile
S002600,P01124,"10/31/25 14:23",44,4,2,14,N,"NA West",IOS/Android
S002601,P01124,"Nov 20, 2025",64,6,3,26,Y,,Xbox
S002602,P01124,"10/20/2025 17:55",42,3,2,12,No,,
S002603,P01124,10/13/2025,10,1,0,8,No,,steam
S002604,P01124,"10/18/25 06:10",9,1,1,4,,LATAM,pc/steam
S002605,P01128,2026-01-06T09:12:21Z,26,2,1,3,Y,"NA West",Mobile
S002606,P01128,"01/10/2026 00:01",28,3,1,10,,NA-East,Mobile
S002607,P01128,2025-12-29T15:31:21Z,7,1,0,7,0,APAC,PC
S002608,P01128,2026-01-01,8,1,1,9,Yes,NA-East,Steam
S002609,P01128,"31.01.2026 23:53",44,3,,13,Yes,APAC,IOS/Android
S002610,P01128,2026-01-10T03:17:21Z,26,2,1,15,Yes,EU-Central,
S002611,P01128,2026-01-02,41,NULL,1,18,Y,NA-East,PS5
S002612,P01128,2026.01.22,31,2,1,19,,LATAM,pc/steam
S002613,P01130,"12/31/2025 23:27",47,3,2,13,1,"NA West",pc/steam
S002614,P01130,2025-12-04T08:39:32Z,45,3,2,10,0,LATAM,steam
S002615,P01130,"08.01.2026 19:55",36,2,1,9,N,LATAM,Mobile
S002616,P01136,2025-12-17T00:00:38Z,35,2,1,16,N,LATAM,Steam
S002617,P01136," Dec 19, 2025",23,2,1,8,,"NA West",pc/steam
S002618,P01136,"01/20/2026 05:20",15,1,,0,Yes,NULL,steam
S002619,P01137,2025-12-21T12:26:50Z,60,NULL,2,19,No,,Steam
S002620,P01137,"12/04/2025 15:33",48,5,3,21,Y,,Mobile
S002621,P01137,"12/25/2025 09:38",37,2,1,2,Y,APAC,pc/steam
S002622,P01137,"01/04/26 06:31 ",40,3,1,10,No,LATAM,PS5
S002623,P01137,"Dec 21, 2025 04:12PM",41,3,2,12,1,"NA West",Mobile
S002624,P01137,11/28/2025,"35 mins",3,1,5,0,NA-East,pc/steam
S002625,P01137,2025/11/28,58,5,2,21,No,LATAM,Xbox
S002626,P01137,"12/14/2025 05:36",86,7,2,28,1,NA-East,steam
S002627,P01137,2025-11-29T18:47:50Z,23,2,1,11,No,NA-East,IOS/Android
S002628,P01140,2026.01.16,36m,3,1,14,Yes,,
S002629,P01140,2026-01-03,72,6,4,29,1,"NA West",Xbox
S002630,P01140," Jan 25, 2026",11,1,0,0,0,EU-Central,Steam
S002631,P01140,2026-01-02T19:00:09Z,33,3,1,15,0,"NA West",Mobile
S002632,P01140,"12/21/25 08:37",75,4,3,18,Yes,EU-Central,Mobile
S002633,P01142,2025-10-16T09:18:27Z,54,5,1,25,,APAC,PC
S002634,P01142,11/02/2025,"56 mins",3,1,18,,LATAM,PS5
S002635,P01142,2025-11-20T06:52:27Z,36,2,1,5,0,LATAM,PS5
S002636,P01142,2025-10-24T00:27:27Z,49,4,1,26,Y,APAC,PS5
S002637,P01142,"11/18/25 10:52",41,3,1,16,N,NULL,Mobile
S002638,P01142,2025-11-07T12:11:27Z,27,2,1,7,No,LATAM,IOS/Android
S002639,P01142,2025.10.10,64,4,2,16,1,NULL,
S002640,P01142,2025-10-11T09:54:27Z,56,3,2,12,,APAC,Steam
S002641,P01142,"11/20/2025 03:01",44,NULL,3,17,No,,PS5
S002642,P01142,"11/20/2025 03:01",44,NULL,3,17,No,,PS5
S002643,P01144,2026-02-03T13:17:58Z,40,2,1,11,1,EU-Central,steam
S002644,P01145,2025-11-21T21:50:28Z,13,1,1,4,,,Mobile
S002645,P01145,"12/22/2025 07:47",33,2,1,12,No,LATAM,
S002646,P01147,"11/27/2025 07:17",35,3,2,10,Yes,EU-Central,PC
S002647,P01147,2025-11-22,24,2,1,4,0,"NA West",Xbox
S002648,P01147,"Nov 28, 2025",32,3,1,15,N,"NA West",Xbox
S002649,P01150,"11/13/2025 13:23",55,4,2,27,0,NULL,IOS/Android
S002650,P01150,2025-10-25T05:58:18Z,31,2,1,17,No,,steam
S002651,P01150,2025-10-24T14:23:18Z,60,5,3,26,Yes,LATAM,Mobile
S002652,P01150,"10/28/2025 01:50",49,NULL,3,20,Y,LATAM,Mobile
S002653,P01150,"19.11.2025 04:49",45,4,1,21,1,APAC,
S002654,P01150,2025-11-01T04:49:18Z,30,NULL,1,4,Y,"NA West",pc/steam
S002655,P01150,"11/13/2025 04:06",44,4,3,17,0,"NA West",Mobile
S002656,P01155,2026-02-27,52,3,1,4,,,IOS/Android
S002657,P01157,2026-01-17T03:31:47Z,65m,4,3,24,Yes,LATAM,Mobile
S002658,P01157,12/29/2025,42m,4,2,19,Yes,NA-East,Mobile
S002659,P01157,"Jan 30, 2026 08:33PM",43,4,3,17,,APAC,IOS/Android
S002660,P01157,2025-12-28T10:41:47Z,27m,2,1,10,Yes,LATAM,PC
S002661,P01157,"02/10/2026 18:41",57,3,1,15,Yes,,Steam
S002662,P01157,2026-01-21T21:39:47Z,53,4,2,16,Yes,APAC,pc/steam
S002663,P01157,"02/05/2026 13:44",10,1,0,9,Yes,NULL,PS5
S002664,P01157,"02/06/2026 06:20",51,3,2,13,Y,"NA West",steam
S002665,P01157,"Feb 10, 2026",52,4,3,19,1,"NA West",PS5
S002666,P01161,2026-01-18T19:30:36Z,64,4,2,22,1,LATAM,Mobile
S002667,P01161,2026-01-25T15:41:36Z,36,2,1,3,No,EU-Central,
S002668,P01161,2026-01-16T17:50:36Z,55,4,1,15,1,"NA West",pc/steam
S002669,P01161,2026-01-12T02:19:36Z,43,3,2,21,,APAC,
S002670,P01161,"01/26/2026 16:41",78,6,3,28,Y,LATAM,PC
S002671,P01168,2025-10-06T09:15:33Z,22,2,1,8,0,APAC,Mobile
S002672,P01168,"09/08/2025 13:49",52,NULL,2,3,N,LATAM,IOS/Android
S002673,P01171,11/19/2025,34,2,1,6,1,"NA West",Steam
S002674,P01171,2025-11-06T15:23:52Z,54,3,1,13,Yes,NA-East,Mobile
S002675,P01171,2025-11-18T01:38:52Z,44,4,1,14,1,LATAM,steam
S002676,P01171,"11/20/2025 22:31",24,2,1,2,Y,"NA West",Steam
S002677,P01174,07-09-2025,50,4,2,,,NA-East,pc/steam
S002678,P01174,"09/07/2025 04:58",34,3,1,,,"NA West",Xbox
S002679,P01174,2025-08-15T09:54:57Z,30,2,1,14,0,,
S002680,P01174,"Sep 09, 2025 08:27AM ",33,NULL,2,15,Yes,NULL,PS5
S002681,P01174,"08/14/2025 12:12",16,1,,2,,NULL,Steam
S002682,P01174,2025-08-26T13:25:57Z,13,1,1,3,Y,"NA West",PC
S002683,P01177,2025-09-11T20:32:28Z,31,2,1,7,0,NULL,PS5
S002684,P01177,16-09-2025,8,1,1,7,Yes,,Steam
S002685,P01177,"09/28/2025 12:14",47,3,1,16,No,,Steam
S002686,P01177,2025-10-06T10:12:28Z,33,3,1,11,0,"NA West",PC
S002687,P01177,2025-09-28T22:00:28Z,47,3,1,20,,APAC,PC
S002688,P01180,2025-09-17T15:33:24Z,33,3,2,8,Y,LATAM,Steam
S002689,P01180,"10/15/25 19:41",19m,2,1,4,Yes,NA-East,Xbox
S002690,P01182,"01/15/2026 07:23",37,2,1,9,,APAC,pc/steam
S002691,P01182,2026-01-21T13:02:31Z,30,2,1,,No,NULL,Mobile
S002692,P01182,01/11/2026,35,2,1,5,Y,LATAM,pc/steam
S002693,P01182,2026-01-31T16:17:31Z,47m,3,1,11,,NULL,PS5
S002694,P01182,"01/07/2026 21:07",32,2,1,12,N,"NA West",IOS/Android
S002695,P01182,2026.01.15,51,3,2,17,Yes,NULL,PS5
S002696,P01182,2026-01-19T00:47:31Z,50,4,3,20,,NULL,PC
S002697,P01184,2026-01-23T10:13:21Z,37,3,1,15,N,APAC,PC
S002698,P01184,"12/22/2025 21:55",36,4,2,15,,"NA West",PC
S002699,P01184,"Jan 03, 2026 06:51PM",45,3,2,8,1,"NA West",steam
S002700,P01184,2025-12-24T05:58:21Z,42,4,2,10,N,APAC,Steam
S002701,P01184,"Dec 06, 2025 10:56AM",62,3,2,10,Yes,EU-Central,Steam
S002702,P01185,"Apr 10, 2026 12:28PM",23,1,1,10,0,EU-Central,Steam
S002703,P01185,"Mar 24, 2026 09:51PM",59,4,1,16,1,APAC,PS5
S002704,P01185,"02/26/2026 05:17",42,3,1,12,N,NA-East,Steam
S002705,P01185,2026-03-02T22:23:46Z,66,5,3,24,1,APAC,Mobile
S002706,P01186,"09/16/25 17:09",61m,NULL,1,16,No,"NA West",pc/steam
S002707,P01188,"Nov 22, 2025 02:45PM",6,1,1,3,Yes,LATAM,PS5
S002708,P01188,2025/11/26,40m,4,3,28,N,NA-East,steam
S002709,P01189,2025-11-13T06:36:00Z,24,2,1,3,1,LATAM,IOS/Android
S002710,P01189,"11/21/2025 20:14",28,2,1,10,1,LATAM,Mobile
S002711,P01189,"10/27/2025 00:59",23,NULL,0,11,0,EU-Central,PC
S002712,P01189,2025-11-28T14:23:00Z,49,3,2,15,0,NA-East,steam
S002713,P01189,10/13/2025,30,2,1,0,No,EU-Central,steam
S002714,P01189,"29.10.2025 02:14",41,4,2,23,Yes,NA-East,PC
S002715,P01189,"11/27/2025 11:16",17,1,1,5,Yes,,Xbox
S002716,P01192,2025-09-30T23:14:06Z,49,3,1,6,Y,APAC,pc/steam
S002717,P01192,16-09-2025,51,NULL,2,,No,,pc/steam
S002718,P01192,"10/05/2025 12:12",21,2,1,14,,EU-Central,PS5
S002719,NULL,2026-01-23T11:05:59Z,57,3,1,,N,APAC,Steam
S002720,P01194,2025.12.28,36,3,2,7,Y,"NA West",
S002721,P01194,"01/21/2026 19:05",46,4,1,17,No,,IOS/Android
S002722,P01194,"12/09/2025 03:53","54 mins",NULL,2,11,Yes,EU-Central,Mobile
S002723,P01194,"2026-01-22 ","66 mins",4,2,,N,,pc/steam
S002724,P01194,2026-01-18T10:40:59Z,40,3,2,16,Y,APAC,IOS/Android
S002725,P01194,"12/16/2025 00:03",50,4,3,26,0,LATAM,steam
S002726,P01198,"2026-01-01 ",67,5,3,18,No,APAC,Mobile
S002727,P01198,2026-01-23T20:38:16Z,65,4,2,17,Yes,LATAM,IOS/Android
S002728,P01198,"Jan 19, 2026",27,2,1,10,No,APAC,Mobile
S002729,P00626,"30.11.2025 03:34","60 mins",8,7,NULL,N,LATAM,
S002730,NULL,,"58 mins",3,NULL,,N,,Steam
S002731,P99999,2025-09-19,NULL,,NULL,NULL,,NULL,PC
S002732,P99999,NULL,NULL,NULL,NULL,21,,NULL,PS5
S002733,P99999,"Aug 01, 2025 04:16AM",,NULL,,29,No,APAC,pc/steam
S002734,NULL,"2025-12-16 00:32:27",NULL,,NULL,,N,NA-East,Mobile
S002735,P00244,05-11-2025,,,NULL,NULL,No,,PS5
S002736,NULL,,39m,7,NULL,10,No,LATAM,
S002737,P00427,,NULL,,0,0,No,LATAM,Xbox
S002738,P99999,,"52 mins",NULL,,,Y,,Mobile
S002739,P00994,"09/02/25 04:52","76 mins",8,,NULL,1,NA-East,pc/steam
S002740,P99999,NULL,,,0,,N,APAC,Mobile
S002741,P00472,NULL,"23 mins",NULL,NULL,,Yes,NULL,Mobile
S002742,P00408,,29m,7,,4,Y,NA-East,PC
S002743,P00688,"Oct 12, 2025",79m,0,NULL,NULL,No,NULL,Steam
S002744,P00164,,NULL,,,5,1,NA-East,
S002745,P00039,"2025-10-02 23:42:54",,NULL,,NULL,Yes,,Steam
S002746,NULL," 2025-10-28",71,5,NULL,,,LATAM,pc/steam
S002747,P00921,"10/30/25 13:19",5m,NULL,,,N,LATAM,PC
S002748,P00228,,NULL,NULL,,3,Y,EU-Central,Xbox
S002749,P99999,NULL,NULL,,,,Yes,,PS5
S002750,P00238,NULL,108,5,NULL,,N,,Steam
S002751,P99999,"Oct 25, 2025 12:36AM",NULL,,,NULL,No,APAC,steam
S002752,P99999,,75m,NULL,NULL,NULL,,NULL,PS5
S002753,P00700,,NULL,,1,NULL,1,NA-East,pc/steam
S002754,NULL,,NULL,,0,,Yes,EU-Central,Mobile
S002755,P99999,NULL,16m,0,NULL,9,Y,EU-Central,Mobile
S002756,NULL,"01/28/26 06:47",,NULL,,NULL,No,APAC,Steam
S002757,P00632," 12/17/25 12:46",32,NULL,0,NULL,N,NULL,Xbox
S002758,NULL,,NULL,NULL,6,NULL,Y,NULL,
S002759,P99999,2026.03.15,"51 mins",6,,,,NA-East,Steam
S002760,P99999,2026/01/10,94m,2,,NULL,Yes,APAC,Steam
S002761,P99999,NULL,99m,,NULL,1,,"NA West",pc/steam
S002762,P00822,,,,0,NULL,Yes,LATAM,Steam
S002763,NULL,"2025.12.02 ",NULL,NULL,,NULL,No,"NA West",pc/steam
S002764,P99999,,46,,NULL,,Yes,NA-East,Xbox
S002765,NULL,,24,7,7,NULL,N,NA-East,pc/steam
S002766,P00669,"2026-01-26 22:11:06",97,,2,,No,EU-Central,PC
S002767,P00157,NULL,8m,2,0,20,Yes,EU-Central,
S002768,P00401,NULL,"13 mins",,4,,0,NA-East,PS5
S002769,P99999,,,,NULL,NULL,Yes,"NA West",Mobile
S002770,NULL,"Jan 15, 2026",67,,NULL,16,1,APAC,
S002771,P99999,NULL,,,0,NULL,No,NULL,PS5
S002772,NULL,,87,3,NULL,,N,APAC,PS5
S002773,NULL,2025.08.30,36m,7,7,NULL,1,NULL,steam
S002774,NULL,,NULL,NULL,,,1,,Steam
S002775,NULL,"Mar 09, 2026 11:14PM",84,,3,,Yes,,PC
S002776,NULL,,,,NULL,NULL,0,NULL,
S002777,P00409,NULL,22,6,6,NULL,No,NULL,Xbox
S002778,P00908,NULL,"45 mins",NULL,NULL,NULL,No,"NA West",PC
S002779,P00483,"2026-02-25 20:52:27","41 mins",NULL,0,NULL,1,LATAM,Mobile
S002780,P00398,2025.09.27,"23 mins",NULL,,0,Yes,NULL,PS5
S002781,P99999,NULL,8,NULL,5,NULL,Yes,,Mobile
S002782,P99999,"12/23/2025 ","10 mins",,0,NULL,,"NA West",PC
S002783,P00847,"Sep 24, 2025 03:18AM",70,,NULL,22,Y,,Xbox
S002784,P00749,NULL,NULL,,1,5,0,LATAM,PC
S002785,P00025,04/13/2026,44m,0,0,,,APAC,
S002786,P00094,,18m,,3,,1,NULL,PC
S002787,P99999,NULL,"22 mins",NULL,,NULL,No,,PC
S002788,P99999,,109,,NULL,22,Y,APAC,Steam
S002789,P00585,"Sep 09, 2025 09:35PM",,2,,,Y,NA-East,Mobile
S002790,NULL,2026.01.15,110m,NULL,0,,N,NA-East,
S002791,P00706,NULL,,NULL,3,15,,LATAM,Mobile
S002792,P99999,"31-08-2025 ",89m,4,2,,N,EU-Central,
S002793,P00663,NULL,,5,NULL,29,No,LATAM,PC
S002794,NULL,NULL,43,NULL,NULL,,Yes,APAC,Mobile
S002795,NULL,NULL,,NULL,2,,,NULL,Mobile
S002796,P00203,NULL,"97 mins",NULL,0,18,N,APAC,
S002797,P00152,,NULL,4,,NULL,No,APAC,Steam
S002798,P00721,,"23 mins",4,0,,N,,steam
S002799,P00987,NULL,NULL,2,,10,,LATAM,
S002800,P99999,"31.03.2026 22:50","48 mins",,NULL,3,,NULL,pc/steam
S002801,P00133,2025/11/07,55m,5,1,,Yes,NA-East,PS5
S002802,NULL,"Nov 23, 2025",35m,5,,25,N,NULL,PS5
S002803,P00915,NULL,27m,4,,13,1,NULL,Mobile
S002804,P00350,"Dec 13, 2025 01:41AM",37,0,,NULL,Yes,,steam
S002805,P00982,NULL,,6,0,,No,NULL,PC
S002806,P99999,"03/17/26 06:43",,NULL,NULL,,No,APAC,Steam
S002807,P99999,"29.10.2025 19:48",77,NULL,,,No,,steam
S002808,P00662,NULL,,4,NULL,NULL,,NULL,PS5
S002809,P00976,NULL,"19 mins",,NULL,NULL,No,LATAM,pc/steam
S002810,P99999,NULL,40m,,1,,N,EU-Central,Mobile
S002811,P99999,,89m,1,NULL,,Y,EU-Central,pc/steam
S002812,NULL,NULL,,7,NULL,NULL,N,,Xbox
S002813,P99999,NULL,80,,NULL,,,"NA West",Steam
S002814,P00672,"06.01.2026 21:45",30,6,NULL,29,N,"NA West",
S002815,P00971,"11/15/25 23:44",NULL,,,11,N,LATAM,PS5
S002816,P99999,"Sep 08, 2025 ",,,NULL,2,No,APAC,steam
S002817,P00429,NULL,NULL,7,,NULL,Yes,EU-Central,Xbox
S002818,P99999,NULL,94m,,,NULL,Yes,LATAM,Steam
S002819,P00399,,49m,,,NULL,1,NA-East,PS5
S002820,P00741,,14m,,NULL,,Yes,NULL,Steam
S002821,P99999,NULL,,3,,19,N,LATAM,Steam
S002822,P99999,NULL,NULL,2,,6,No,EU-Central,Steam
S002823,P99999,NULL,,,NULL,21,N,"NA West",Mobile
S002824,P99999,,60,8,NULL,0,1,APAC,PC
S002825,P00565,NULL,,,NULL,21,N,LATAM,PC
S002826,NULL,"11.09.2025 14:52",42,NULL,NULL,NULL,N,"NA West",pc/steam
S002827,NULL,NULL,"14 mins",NULL,NULL,NULL,N,NULL,Xbox
S002828,P99999,,NULL,7,NULL,,1,APAC,pc/steam
